,ghi_w_m2,ghi_clear_w_m2,temp_c,humidity_pct,wind_speed_ms
2019-01-05 07:00:00,153.27,154.57,17.96,52.87,3.84
2019-01-05 08:00:00,362.27,367.27,21.3,41.22,3.98
2019-01-05 09:00:00,567.28,574.9,25.63,26.8,5.53
2019-01-05 10:00:00,697.22,733.42,28.97,19.8,6.19
2019-01-05 11:00:00,722.55,823.9,31.24,16.67,6.13
2019-01-05 12:00:00,749.78,869.15,32.57,15.7,5.68
2019-01-05 13:00:00,794.65,799.67,33.51,15.27,5.27
2019-01-05 14:00:00,654.12,655.78,33.85,15.39,5.0
2019-01-05 15:00:00,449.58,456.77,33.38,16.23,4.65
2019-01-05 16:00:00,223.25,226.45,31.87,19.56,3.58
2019-01-05 17:00:00,36.65,36.9,27.28,34.54,1.71
2019-01-05 18:00:00,0.0,0.0,24.87,40.11,1.72
2019-01-05 19:00:00,0.0,0.0,24.08,41.38,1.81
2019-01-05 20:00:00,0.0,0.0,23.53,42.94,1.81
2019-01-05 21:00:00,0.0,0.0,23.0,46.03,1.61
2019-01-05 22:00:00,0.0,0.0,22.35,49.88,1.44
2019-01-05 23:00:00,0.0,0.0,21.67,52.98,1.47
2019-01-06 00:00:00,0.0,0.0,21.01,54.84,1.78
2019-01-06 01:00:00,0.0,0.0,20.38,56.14,2.24
2019-01-06 02:00:00,0.0,0.0,19.58,57.79,2.55
2019-01-06 03:00:00,0.0,0.0,18.67,59.55,2.61
2019-01-06 04:00:00,0.0,0.0,17.88,60.66,2.59
2019-01-06 05:00:00,0.0,0.0,17.26,60.6,2.75
2019-01-06 06:00:00,13.88,14.73,17.12,58.65,3.27
2019-01-06 07:00:00,129.35,158.0,18.74,51.03,3.8
2019-01-06 08:00:00,291.4,377.67,22.44,36.83,4.32
2019-01-06 09:00:00,451.17,585.25,26.73,24.09,6.1
2019-01-06 10:00:00,605.05,740.2,30.26,18.76,6.31
2019-01-06 11:00:00,574.05,833.25,33.15,16.07,5.83
2019-01-06 12:00:00,637.1,872.88,34.87,15.32,5.06
2019-01-06 13:00:00,544.28,803.9,35.73,15.19,4.38
2019-01-06 14:00:00,497.8,661.85,35.9,15.44,4.0
2019-01-06 15:00:00,377.08,459.2,35.34,16.28,3.94
2019-01-06 16:00:00,190.55,228.48,33.68,19.7,3.24
2019-01-06 17:00:00,35.58,37.33,28.99,32.81,2.12
2019-01-06 18:00:00,0.0,0.0,26.65,36.74,2.95
2019-01-06 19:00:00,0.0,0.0,25.59,39.01,3.85
2019-01-06 20:00:00,0.0,0.0,24.39,41.93,3.97
2019-01-06 21:00:00,0.0,0.0,23.34,42.9,3.69
2019-01-06 22:00:00,0.0,0.0,22.18,43.95,3.05
2019-01-06 23:00:00,0.0,0.0,21.16,45.83,2.49
2019-01-07 00:00:00,0.0,0.0,20.27,48.73,2.05
2019-01-07 01:00:00,0.0,0.0,19.42,52.61,1.8
2019-01-07 02:00:00,0.0,0.0,18.83,55.07,1.89
2019-01-07 03:00:00,0.0,0.0,18.32,57.01,2.05
2019-01-07 04:00:00,0.0,0.0,17.85,58.42,2.24
2019-01-07 05:00:00,0.0,0.0,17.39,59.29,2.39
2019-01-07 06:00:00,13.85,13.88,17.37,57.65,2.83
2019-01-07 07:00:00,149.07,150.48,19.3,48.98,3.75
2019-01-07 08:00:00,354.33,357.45,22.75,38.26,3.81
2019-01-07 09:00:00,553.35,555.53,27.0,25.36,5.21
2019-01-07 10:00:00,706.28,706.6,30.35,19.98,5.09
2019-01-07 11:00:00,795.8,796.17,32.64,17.69,4.47
2019-01-07 12:00:00,825.5,826.17,33.26,17.54,3.66
2019-01-07 13:00:00,741.8,758.35,33.14,18.01,3.14
2019-01-07 14:00:00,592.33,616.38,32.73,18.8,2.86
2019-01-07 15:00:00,401.4,420.33,32.17,20.33,2.7
2019-01-07 16:00:00,204.02,208.12,30.92,26.46,2.01
2019-01-07 17:00:00,33.7,33.88,26.8,41.27,1.36
2019-01-07 18:00:00,0.0,0.0,24.45,45.54,1.51
2019-01-07 19:00:00,0.0,0.0,23.45,47.53,1.66
2019-01-07 20:00:00,0.0,0.0,22.58,49.5,1.75
2019-01-07 21:00:00,0.0,0.0,21.78,51.3,1.82
2019-01-07 22:00:00,0.0,0.0,20.96,53.55,1.81
2019-01-07 23:00:00,0.0,0.0,20.18,56.04,1.81
2019-01-08 00:00:00,0.0,0.0,19.49,58.47,1.88
2019-01-08 01:00:00,0.0,0.0,18.85,60.74,2.02
2019-01-08 02:00:00,0.0,0.0,18.3,62.54,2.18
2019-01-08 03:00:00,0.0,0.0,17.7,64.08,2.24
2019-01-08 04:00:00,0.0,0.0,17.15,64.91,2.28
2019-01-08 05:00:00,0.0,0.0,16.73,64.63,2.38
2019-01-08 06:00:00,13.32,13.8,16.67,62.59,2.78
2019-01-08 07:00:00,144.75,152.1,18.42,54.13,3.51
2019-01-08 08:00:00,335.77,366.4,21.89,41.75,3.25
2019-01-08 09:00:00,545.75,578.55,26.51,25.04,4.74
2019-01-08 10:00:00,716.72,741.1,30.42,16.69,5.09
2019-01-08 11:00:00,799.15,833.58,32.42,14.56,4.29
2019-01-08 12:00:00,824.58,863.42,32.99,14.3,3.87
2019-01-08 13:00:00,779.97,797.6,32.52,15.03,3.85
2019-01-08 14:00:00,639.85,657.9,31.58,16.52,3.94
2019-01-08 15:00:00,450.65,460.08,30.4,19.24,3.97
2019-01-08 16:00:00,223.9,231.88,28.9,23.61,3.85
2019-01-08 17:00:00,38.8,39.38,25.77,32.77,2.51
2019-01-08 18:00:00,0.0,0.0,23.84,37.87,2.14
2019-01-08 19:00:00,0.0,0.0,23.0,39.81,1.88
2019-01-08 20:00:00,0.0,0.0,22.19,41.78,1.72
2019-01-08 21:00:00,0.0,0.0,21.63,43.17,1.68
2019-01-08 22:00:00,0.0,0.0,21.11,44.43,1.72
2019-01-08 23:00:00,0.0,0.0,20.52,46.25,1.78
2019-01-09 00:00:00,0.0,0.0,19.92,48.39,1.9
2019-01-09 01:00:00,0.0,0.0,19.34,50.91,2.1
2019-01-09 02:00:00,0.0,0.0,18.7,54.06,2.34
2019-01-09 03:00:00,0.0,0.0,18.17,57.02,2.58
2019-01-09 04:00:00,0.0,0.0,17.69,59.65,2.7
2019-01-09 05:00:00,0.0,0.0,17.07,62.47,2.5
2019-01-09 06:00:00,13.35,13.35,16.94,63.18,2.68
2019-01-09 07:00:00,146.82,149.62,18.96,55.81,3.52
2019-01-09 08:00:00,346.5,355.73,22.32,44.38,3.08
2019-01-09 09:00:00,550.33,557.2,26.62,29.85,4.1
2019-01-09 10:00:00,727.88,729.25,30.71,20.73,4.51
2019-01-09 11:00:00,816.78,823.22,33.35,17.4,3.71
2019-01-09 12:00:00,780.42,805.72,34.83,16.35,2.66
2019-01-09 13:00:00,722.17,723.42,35.52,15.99,1.85
2019-01-09 14:00:00,569.2,571.03,35.56,16.11,1.36
2019-01-09 15:00:00,379.52,379.67,35.04,16.77,1.3
2019-01-09 16:00:00,220.4,221.75,33.44,22.47,1.08
2019-01-09 17:00:00,35.55,35.9,28.99,39.89,1.0
2019-01-09 18:00:00,0.0,0.0,26.35,41.41,1.26
2019-01-09 19:00:00,0.0,0.0,25.06,43.31,1.36
2019-01-09 20:00:00,0.0,0.0,24.03,45.99,1.32
2019-01-09 21:00:00,0.0,0.0,23.17,48.6,1.25
2019-01-09 22:00:00,0.0,0.0,22.44,50.85,1.19
2019-01-09 23:00:00,0.0,0.0,21.86,52.78,1.11
2019-01-10 00:00:00,0.0,0.0,21.31,54.58,1.07
2019-01-10 01:00:00,0.0,0.0,20.66,56.64,1.07
2019-01-10 02:00:00,0.0,0.0,20.01,58.72,1.09
2019-01-10 03:00:00,0.0,0.0,19.48,60.7,1.13
2019-01-10 04:00:00,0.0,0.0,18.94,63.09,1.14
2019-01-10 05:00:00,0.0,0.0,18.43,65.77,1.09
2019-01-10 06:00:00,11.48,11.5,18.35,67.79,0.99
2019-01-10 07:00:00,146.77,147.48,20.79,58.74,1.9
2019-01-10 08:00:00,357.1,358.6,23.33,50.95,1.48
2019-01-10 09:00:00,500.95,502.52,27.06,39.56,1.23
2019-01-10 10:00:00,652.08,653.42,31.1,27.56,0.89
2019-01-10 11:00:00,729.62,738.0,33.22,23.25,0.46
2019-01-10 12:00:00,802.42,805.47,34.79,20.86,0.81
2019-01-10 13:00:00,738.4,739.92,35.54,19.64,1.2
2019-01-10 14:00:00,592.9,592.9,35.66,19.17,1.71
2019-01-10 15:00:00,404.42,404.6,35.06,19.62,2.16
2019-01-10 16:00:00,219.7,219.88,33.58,23.79,1.8
2019-01-10 17:00:00,37.88,37.9,29.51,40.3,1.04
2019-01-10 18:00:00,0.0,0.0,27.18,43.21,1.19
2019-01-10 19:00:00,0.0,0.0,26.05,45.1,1.28
2019-01-10 20:00:00,0.0,0.0,25.08,47.3,1.32
2019-01-10 21:00:00,0.0,0.0,24.24,49.37,1.31
2019-01-10 22:00:00,0.0,0.0,23.54,51.22,1.25
2019-01-10 23:00:00,0.0,0.0,22.99,52.49,1.2
2019-01-11 00:00:00,0.0,0.0,22.5,53.35,1.17
2019-01-11 01:00:00,0.0,0.0,21.86,54.65,1.17
2019-01-11 02:00:00,0.0,0.0,21.04,56.31,1.22
2019-01-11 03:00:00,0.0,0.0,20.22,57.37,1.39
2019-01-11 04:00:00,0.0,0.0,19.44,58.35,1.64
2019-01-11 05:00:00,0.0,0.0,18.64,60.05,1.84
2019-01-11 06:00:00,11.73,11.62,18.35,60.75,2.16
2019-01-11 07:00:00,125.1,126.32,20.11,53.95,3.05
2019-01-11 08:00:00,316.95,320.35,23.29,44.28,2.47
2019-01-11 09:00:00,479.02,499.48,27.39,31.52,2.88
2019-01-11 10:00:00,639.47,639.62,31.28,22.22,2.95
2019-01-11 11:00:00,731.6,732.3,33.96,17.99,2.5
2019-01-11 12:00:00,798.72,799.88,34.85,17.1,2.13
2019-01-11 13:00:00,726.62,728.08,34.8,17.16,1.94
2019-01-11 14:00:00,578.2,587.05,34.29,17.85,1.81
2019-01-11 15:00:00,390.98,394.25,33.48,20.66,1.54
2019-01-11 16:00:00,191.02,192.38,31.37,35.54,0.88
2019-01-11 17:00:00,33.3,33.4,28.59,40.74,1.07
2019-01-11 18:00:00,0.0,0.0,26.69,41.1,1.3
2019-01-11 19:00:00,0.0,0.0,25.81,42.14,1.37
2019-01-11 20:00:00,0.0,0.0,25.11,44.16,1.3
2019-01-11 21:00:00,0.0,0.0,24.7,45.87,1.21
2019-01-11 22:00:00,0.0,0.0,24.25,47.16,1.18
2019-01-11 23:00:00,0.0,0.0,23.71,48.64,1.19
2019-01-12 00:00:00,0.0,0.0,23.03,50.55,1.23
2019-01-12 01:00:00,0.0,0.0,22.26,52.37,1.41
2019-01-12 02:00:00,0.0,0.0,21.5,54.09,1.75
2019-01-12 03:00:00,0.0,0.0,20.78,56.54,2.06
2019-01-12 04:00:00,0.0,0.0,19.95,60.46,2.23
2019-01-12 05:00:00,0.0,0.0,19.53,63.8,2.46
2019-01-12 06:00:00,10.85,10.6,19.45,66.11,2.91
2019-01-12 07:00:00,115.75,116.47,20.69,62.05,3.54
2019-01-12 08:00:00,305.48,306.8,23.06,53.16,3.08
2019-01-12 09:00:00,493.38,495.27,27.07,36.43,3.93
2019-01-12 10:00:00,629.6,651.4,31.23,23.49,5.11
2019-01-12 11:00:00,721.47,752.22,34.24,17.29,5.53
2019-01-12 12:00:00,761.2,865.2,36.13,14.98,5.23
2019-01-12 13:00:00,723.28,799.67,37.01,13.83,4.75
2019-01-12 14:00:00,552.17,658.83,37.08,13.49,4.45
2019-01-12 15:00:00,414.88,458.85,36.36,13.98,4.2
2019-01-12 16:00:00,208.05,230.35,34.52,17.87,3.03
2019-01-12 17:00:00,41.6,42.62,29.93,30.31,1.82
2019-01-12 18:00:00,0.0,0.0,27.22,34.98,1.84
2019-01-12 19:00:00,0.0,0.0,25.92,37.14,1.84
2019-01-12 20:00:00,0.0,0.0,24.91,39.56,1.71
2019-01-12 21:00:00,0.0,0.0,24.05,42.08,1.57
2019-01-12 22:00:00,0.0,0.0,23.25,44.37,1.49
2019-01-12 23:00:00,0.0,0.0,22.41,47.09,1.43
2019-01-13 00:00:00,0.0,0.0,21.53,50.78,1.35
2019-01-13 01:00:00,0.0,0.0,20.78,54.64,1.31
2019-01-13 02:00:00,0.0,0.0,20.28,57.39,1.4
2019-01-13 03:00:00,0.0,0.0,19.51,60.41,1.44
2019-01-13 04:00:00,0.0,0.0,18.71,63.23,1.45
2019-01-13 05:00:00,0.0,0.0,18.15,64.98,1.49
2019-01-13 06:00:00,12.4,12.45,18.27,64.23,1.74
2019-01-13 07:00:00,159.15,159.93,20.72,54.1,3.14
2019-01-13 08:00:00,350.02,351.1,24.04,42.7,3.0
2019-01-13 09:00:00,539.62,541.78,28.3,27.14,4.33
2019-01-13 10:00:00,693.67,698.55,31.68,17.86,5.09
2019-01-13 11:00:00,781.92,791.42,34.15,13.82,5.19
2019-01-13 12:00:00,885.6,896.9,35.54,12.46,4.9
2019-01-13 13:00:00,825.47,828.83,36.2,11.9,4.49
2019-01-13 14:00:00,677.83,686.55,36.25,11.83,4.1
2019-01-13 15:00:00,477.17,483.88,35.71,12.32,3.75
2019-01-13 16:00:00,246.62,249.95,34.13,15.98,2.6
2019-01-13 17:00:00,48.47,48.97,29.5,31.47,1.34
2019-01-13 18:00:00,0.0,0.0,27.16,34.72,1.39
2019-01-13 19:00:00,0.0,0.0,26.17,36.38,1.4
2019-01-13 20:00:00,0.0,0.0,25.21,38.04,1.42
2019-01-13 21:00:00,0.0,0.0,24.24,39.95,1.44
2019-01-13 22:00:00,0.0,0.0,23.22,42.47,1.45
2019-01-13 23:00:00,0.0,0.0,22.25,45.69,1.45
2019-01-14 00:00:00,0.0,0.0,21.3,49.4,1.46
2019-01-14 01:00:00,0.0,0.0,20.45,53.28,1.44
2019-01-14 02:00:00,0.0,0.0,19.65,57.21,1.42
2019-01-14 03:00:00,0.0,0.0,18.96,60.52,1.46
2019-01-14 04:00:00,0.0,0.0,18.4,63.08,1.56
2019-01-14 05:00:00,0.0,0.0,17.86,65.29,1.61
2019-01-14 06:00:00,13.23,13.27,17.96,64.92,1.93
2019-01-14 07:00:00,174.57,175.35,20.34,55.55,3.24
2019-01-14 08:00:00,380.12,381.2,23.6,44.15,2.89
2019-01-14 09:00:00,596.4,597.17,27.46,31.3,3.38
2019-01-14 10:00:00,761.35,761.35,31.11,21.9,3.5
2019-01-14 11:00:00,857.1,857.1,33.64,17.42,3.24
2019-01-14 12:00:00,890.92,890.92,35.01,15.6,2.82
2019-01-14 13:00:00,823.38,823.38,35.68,14.69,2.45
2019-01-14 14:00:00,680.33,680.88,35.77,14.36,2.15
2019-01-14 15:00:00,475.9,478.33,35.32,14.61,2.03
2019-01-14 16:00:00,244.2,247.05,33.78,20.39,1.41
2019-01-14 17:00:00,48.83,49.22,29.69,35.64,1.03
2019-01-14 18:00:00,0.0,0.0,27.1,36.97,1.27
2019-01-14 19:00:00,0.0,0.0,25.72,38.43,1.38
2019-01-14 20:00:00,0.0,0.0,24.66,40.15,1.41
2019-01-14 21:00:00,0.0,0.0,23.89,42.1,1.34
2019-01-14 22:00:00,0.0,0.0,23.33,44.09,1.23
2019-01-14 23:00:00,0.0,0.0,22.85,45.55,1.18
2019-01-15 00:00:00,0.0,0.0,22.23,47.04,1.17
2019-01-15 01:00:00,0.0,0.0,21.42,49.15,1.16
2019-01-15 02:00:00,0.0,0.0,20.46,52.05,1.17
2019-01-15 03:00:00,0.0,0.0,19.48,55.16,1.25
2019-01-15 04:00:00,0.0,0.0,18.68,57.7,1.39
2019-01-15 05:00:00,0.0,0.0,18.05,59.9,1.51
2019-01-15 06:00:00,13.18,13.23,18.17,60.16,1.64
2019-01-15 07:00:00,170.77,171.73,21.08,49.5,3.12
2019-01-15 08:00:00,386.25,387.8,24.53,39.83,2.74
2019-01-15 09:00:00,599.62,601.08,29.12,26.72,3.12
2019-01-15 10:00:00,764.45,765.3,33.17,17.9,3.22
2019-01-15 11:00:00,860.95,860.95,35.2,15.14,2.89
2019-01-15 12:00:00,867.1,867.22,36.44,13.63,2.64
2019-01-15 13:00:00,808.83,809.1,37.05,12.79,2.54
2019-01-15 14:00:00,673.3,673.75,37.14,12.4,2.56
2019-01-15 15:00:00,478.58,479.15,36.63,12.59,2.59
2019-01-15 16:00:00,250.98,251.55,35.2,15.12,2.21
2019-01-15 17:00:00,51.0,51.15,30.26,30.25,1.31
2019-01-15 18:00:00,0.0,0.0,27.37,32.66,1.61
2019-01-15 19:00:00,0.0,0.0,26.12,33.74,1.82
2019-01-15 20:00:00,0.0,0.0,24.92,36.16,1.82
2019-01-15 21:00:00,0.0,0.0,23.82,38.95,1.68
2019-01-15 22:00:00,0.0,0.0,22.88,41.44,1.54
2019-01-15 23:00:00,0.0,0.0,22.09,43.35,1.49
2019-01-16 00:00:00,0.0,0.0,21.34,45.24,1.52
2019-01-16 01:00:00,0.0,0.0,20.57,47.6,1.61
2019-01-16 02:00:00,0.0,0.0,19.81,50.76,1.65
2019-01-16 03:00:00,0.0,0.0,19.07,54.43,1.58
2019-01-16 04:00:00,0.0,0.0,18.41,57.87,1.46
2019-01-16 05:00:00,0.0,0.0,17.83,60.58,1.4
2019-01-16 06:00:00,12.98,12.98,17.96,60.75,1.58
2019-01-16 07:00:00,170.3,170.57,20.55,51.15,2.95
2019-01-16 08:00:00,381.5,381.83,24.08,41.13,2.51
2019-01-16 09:00:00,587.83,588.03,28.87,27.83,3.06
2019-01-16 10:00:00,747.05,747.05,33.36,18.17,3.5
2019-01-16 11:00:00,835.72,835.72,35.63,14.89,3.32
2019-01-16 12:00:00,843.22,843.22,36.89,13.17,3.12
2019-01-16 13:00:00,780.0,780.0,37.37,12.22,3.03
2019-01-16 14:00:00,644.62,644.92,37.31,11.85,2.98
2019-01-16 15:00:00,450.55,451.08,36.77,12.07,2.81
2019-01-16 16:00:00,229.55,230.02,35.21,16.3,1.95
2019-01-16 17:00:00,47.35,47.47,30.44,31.17,1.19
2019-01-16 18:00:00,0.0,0.0,27.68,32.93,1.42
2019-01-16 19:00:00,0.0,0.0,26.41,34.04,1.61
2019-01-16 20:00:00,0.0,0.0,25.3,35.95,1.69
2019-01-16 21:00:00,0.0,0.0,24.24,38.63,1.62
2019-01-16 22:00:00,0.0,0.0,23.24,41.74,1.52
2019-01-16 23:00:00,0.0,0.0,22.34,44.6,1.48
2019-01-17 00:00:00,0.0,0.0,21.5,47.67,1.48
2019-01-17 01:00:00,0.0,0.0,20.72,51.09,1.44
2019-01-17 02:00:00,0.0,0.0,20.06,54.4,1.37
2019-01-17 03:00:00,0.0,0.0,19.53,57.4,1.31
2019-01-17 04:00:00,0.0,0.0,19.06,60.35,1.3
2019-01-17 05:00:00,0.0,0.0,18.62,63.24,1.32
2019-01-17 06:00:00,11.43,11.65,18.89,64.17,1.49
2019-01-17 07:00:00,141.85,142.62,21.85,55.18,3.02
2019-01-17 08:00:00,341.75,349.2,25.36,47.08,2.56
2019-01-17 09:00:00,542.65,542.88,30.34,36.41,3.01
2019-01-17 10:00:00,698.22,700.25,33.97,27.8,3.2
2019-01-17 11:00:00,789.3,790.72,35.97,23.61,2.86
2019-01-17 12:00:00,856.88,857.85,37.29,21.18,2.55
2019-01-17 13:00:00,791.65,792.12,37.87,20.04,2.29
2019-01-17 14:00:00,653.72,653.72,37.82,19.99,2.03
2019-01-17 15:00:00,459.6,459.6,37.26,20.79,1.84
2019-01-17 16:00:00,237.0,237.0,36.08,23.5,1.58
2019-01-17 17:00:00,48.97,48.97,32.63,39.66,0.87
2019-01-17 18:00:00,0.0,0.0,30.21,44.0,1.11
2019-01-17 19:00:00,0.0,0.0,28.86,48.94,1.25
2019-01-17 20:00:00,0.0,0.0,27.91,54.02,1.42
2019-01-17 21:00:00,0.0,0.0,27.37,58.84,1.6
2019-01-17 22:00:00,0.0,0.0,26.94,63.07,1.66
2019-01-17 23:00:00,0.0,0.0,26.49,66.65,1.61
2019-01-18 00:00:00,0.0,0.0,26.02,70.26,1.59
2019-01-18 01:00:00,0.0,0.0,25.49,74.92,1.67
2019-01-18 02:00:00,0.0,0.0,24.91,80.2,1.9
2019-01-18 03:00:00,0.0,0.0,24.38,84.87,2.16
2019-01-18 04:00:00,0.0,0.0,23.79,89.4,1.94
2019-01-18 05:00:00,0.0,0.0,23.34,92.4,1.73
2019-01-18 06:00:00,10.88,10.82,23.42,91.97,2.08
2019-01-18 07:00:00,128.45,129.3,25.45,80.83,3.16
2019-01-18 08:00:00,338.05,340.42,28.86,63.46,4.39
2019-01-18 09:00:00,499.35,501.12,31.74,50.73,4.43
2019-01-18 10:00:00,664.38,664.38,33.99,42.41,3.95
2019-01-18 11:00:00,748.0,750.62,35.58,36.97,3.54
2019-01-18 12:00:00,788.05,829.28,36.51,33.56,3.31
