,ghi_w_m2,ghi_clear_w_m2,temp_c,humidity_pct,wind_speed_ms
2024-01-03 23:00:00,0.0,0.0,23.98,64.39,1.01
2024-01-04 00:00:00,0.0,0.0,23.48,65.19,1.0
2024-01-04 01:00:00,0.0,0.0,22.9,66.46,0.99
2024-01-04 02:00:00,0.0,0.0,22.29,68.12,0.98
2024-01-04 03:00:00,0.0,0.0,21.53,70.85,0.95
2024-01-04 04:00:00,0.0,0.0,20.69,74.16,0.94
2024-01-04 05:00:00,0.0,0.0,19.94,76.9,0.98
2024-01-04 06:00:00,14.68,14.68,19.86,77.81,1.1
2024-01-04 07:00:00,149.7,150.88,22.16,65.13,2.34
2024-01-04 08:00:00,345.42,354.27,24.93,56.1,2.01
2024-01-04 09:00:00,534.58,550.78,28.92,43.15,1.83
2024-01-04 10:00:00,687.6,700.45,32.63,33.11,1.91
2024-01-04 11:00:00,760.33,785.5,34.44,29.23,2.14
2024-01-04 12:00:00,823.97,825.22,35.34,27.22,2.25
2024-01-04 13:00:00,758.1,758.1,35.69,26.19,2.33
2024-01-04 14:00:00,620.05,620.3,35.54,25.92,2.4
2024-01-04 15:00:00,426.98,427.42,35.05,26.34,2.45
2024-01-04 16:00:00,209.0,209.35,33.57,31.42,1.92
2024-01-04 17:00:00,34.1,34.17,29.59,50.71,1.18
2024-01-04 18:00:00,0.0,0.0,27.12,54.69,1.3
2024-01-04 19:00:00,0.0,0.0,26.04,56.19,1.39
2024-01-04 20:00:00,0.0,0.0,25.13,57.72,1.41
2024-01-04 21:00:00,0.0,0.0,24.35,59.35,1.37
2024-01-04 22:00:00,0.0,0.0,23.73,60.63,1.31
2024-01-04 23:00:00,0.0,0.0,23.27,61.38,1.25
2024-01-05 00:00:00,0.0,0.0,22.92,61.48,1.21
2024-01-05 01:00:00,0.0,0.0,22.33,62.73,1.21
2024-01-05 02:00:00,0.0,0.0,21.52,65.21,1.2
2024-01-05 03:00:00,0.0,0.0,20.73,67.99,1.18
2024-01-05 04:00:00,0.0,0.0,19.9,71.25,1.14
2024-01-05 05:00:00,0.0,0.0,19.07,74.78,1.12
2024-01-05 06:00:00,14.73,14.75,18.96,76.5,1.19
2024-01-05 07:00:00,167.0,167.5,21.56,63.48,2.6
2024-01-05 08:00:00,362.65,363.77,24.45,54.61,2.13
2024-01-05 09:00:00,562.45,564.25,28.43,41.31,2.0
2024-01-05 10:00:00,714.65,717.03,32.53,29.18,2.12
2024-01-05 11:00:00,799.4,802.25,34.74,24.54,2.11
2024-01-05 12:00:00,839.53,842.8,35.68,22.98,2.11
2024-01-05 13:00:00,769.8,775.47,36.04,22.16,2.14
2024-01-05 14:00:00,622.22,636.97,35.89,21.92,2.19
2024-01-05 15:00:00,436.1,436.7,35.2,22.65,2.23
2024-01-05 16:00:00,212.77,213.1,33.68,28.0,1.7
2024-01-05 17:00:00,35.75,35.8,29.7,47.44,1.08
2024-01-05 18:00:00,0.0,0.0,27.59,49.1,1.2
2024-01-05 19:00:00,0.0,0.0,26.47,51.48,1.22
2024-01-05 20:00:00,0.0,0.0,25.48,53.59,1.24
2024-01-05 21:00:00,0.0,0.0,24.65,55.35,1.26
2024-01-05 22:00:00,0.0,0.0,23.92,57.23,1.27
2024-01-05 23:00:00,0.0,0.0,23.23,59.14,1.26
2024-01-06 00:00:00,0.0,0.0,22.54,61.41,1.24
2024-01-06 01:00:00,0.0,0.0,21.84,63.88,1.25
2024-01-06 02:00:00,0.0,0.0,21.16,66.33,1.29
2024-01-06 03:00:00,0.0,0.0,20.6,68.47,1.37
2024-01-06 04:00:00,0.0,0.0,20.13,70.51,1.44
2024-01-06 05:00:00,0.0,0.0,19.89,72.27,1.44
2024-01-06 06:00:00,14.1,13.95,20.12,73.37,1.43
2024-01-06 07:00:00,143.5,149.48,22.65,62.94,2.47
2024-01-06 08:00:00,327.98,351.73,25.11,57.34,1.81
2024-01-06 09:00:00,511.1,546.65,29.55,41.73,2.01
2024-01-06 10:00:00,663.47,695.2,33.19,30.75,2.47
2024-01-06 11:00:00,771.3,772.72,34.88,27.45,2.73
2024-01-06 12:00:00,834.25,842.47,35.85,25.51,2.97
2024-01-06 13:00:00,767.38,773.72,36.23,24.51,3.16
2024-01-06 14:00:00,627.05,634.25,36.09,24.24,3.2
2024-01-06 15:00:00,426.1,439.4,35.41,25.08,3.02
2024-01-06 16:00:00,208.62,219.3,33.86,30.32,2.15
2024-01-06 17:00:00,35.45,36.35,29.84,50.11,1.16
2024-01-06 18:00:00,0.0,0.0,27.59,54.02,1.22
2024-01-06 19:00:00,0.0,0.0,26.45,56.72,1.22
2024-01-06 20:00:00,0.0,0.0,25.49,59.1,1.2
2024-01-06 21:00:00,0.0,0.0,24.8,61.18,1.13
2024-01-06 22:00:00,0.0,0.0,24.33,62.95,1.0
2024-01-06 23:00:00,0.0,0.0,24.12,63.31,0.9
2024-01-07 00:00:00,0.0,0.0,23.92,64.46,0.83
2024-01-07 01:00:00,0.0,0.0,23.4,69.1,0.84
2024-01-07 02:00:00,0.0,0.0,22.95,75.25,0.85
2024-01-07 03:00:00,0.0,0.0,22.71,81.36,0.81
2024-01-07 04:00:00,0.0,0.0,22.76,84.81,0.67
2024-01-07 05:00:00,0.0,0.0,22.68,86.97,0.39
2024-01-07 06:00:00,14.27,14.27,22.36,89.39,0.36
2024-01-07 07:00:00,167.12,167.3,23.71,82.27,0.86
2024-01-07 08:00:00,360.48,360.75,27.34,66.96,0.25
2024-01-07 09:00:00,559.25,559.55,30.96,50.98,0.44
2024-01-07 10:00:00,710.33,710.58,33.31,39.82,0.66
2024-01-07 11:00:00,795.28,795.45,35.08,32.4,1.5
2024-01-07 12:00:00,827.0,827.15,36.03,28.92,1.96
2024-01-07 13:00:00,760.97,761.62,36.47,26.99,2.23
2024-01-07 14:00:00,622.42,622.83,36.4,26.38,2.44
2024-01-07 15:00:00,431.4,432.15,35.75,26.85,2.58
2024-01-07 16:00:00,212.85,213.45,34.23,31.76,2.2
2024-01-07 17:00:00,36.6,36.72,30.63,49.81,1.29
2024-01-07 18:00:00,0.0,0.0,28.36,55.6,1.4
2024-01-07 19:00:00,0.0,0.0,27.48,57.12,1.6
2024-01-07 20:00:00,0.0,0.0,26.8,58.18,1.74
2024-01-07 21:00:00,0.0,0.0,26.05,59.41,1.69
2024-01-07 22:00:00,0.0,0.0,25.3,60.19,1.55
2024-01-07 23:00:00,0.0,0.0,24.58,60.21,1.43
2024-01-08 00:00:00,0.0,0.0,23.81,60.19,1.34
2024-01-08 01:00:00,0.0,0.0,23.04,60.95,1.26
2024-01-08 02:00:00,0.0,0.0,22.24,62.85,1.19
2024-01-08 03:00:00,0.0,0.0,21.44,65.57,1.18
2024-01-08 04:00:00,0.0,0.0,20.74,68.68,1.16
2024-01-08 05:00:00,0.0,0.0,20.17,71.4,1.15
2024-01-08 06:00:00,14.25,14.27,20.0,72.02,1.37
2024-01-08 07:00:00,159.25,161.25,21.26,63.38,2.58
2024-01-08 08:00:00,364.12,377.75,23.32,55.61,2.69
2024-01-08 09:00:00,562.47,582.53,27.07,41.96,2.98
2024-01-08 10:00:00,732.08,736.25,30.93,29.34,3.55
2024-01-08 11:00:00,817.72,827.65,33.66,22.06,3.96
2024-01-08 12:00:00,820.42,855.12,34.93,19.35,4.07
2024-01-08 13:00:00,771.67,790.47,35.49,17.9,4.06
2024-01-08 14:00:00,651.03,651.78,35.45,17.3,3.98
2024-01-08 15:00:00,454.42,455.88,34.77,17.87,3.77
2024-01-08 16:00:00,226.2,227.57,32.95,24.41,2.59
2024-01-08 17:00:00,40.5,40.8,28.49,43.57,1.4
2024-01-08 18:00:00,0.0,0.0,26.16,47.43,1.38
2024-01-08 19:00:00,0.0,0.0,25.2,49.3,1.35
2024-01-08 20:00:00,0.0,0.0,24.36,50.66,1.34
2024-01-08 21:00:00,0.0,0.0,23.66,51.66,1.32
2024-01-08 22:00:00,0.0,0.0,23.07,52.51,1.31
2024-01-08 23:00:00,0.0,0.0,22.5,53.6,1.29
2024-01-09 00:00:00,0.0,0.0,21.81,55.58,1.27
2024-01-09 01:00:00,0.0,0.0,20.93,58.7,1.24
2024-01-09 02:00:00,0.0,0.0,19.92,62.93,1.19
2024-01-09 03:00:00,0.0,0.0,18.94,67.32,1.22
2024-01-09 04:00:00,0.0,0.0,18.19,70.97,1.31
2024-01-09 05:00:00,0.0,0.0,17.62,74.0,1.4
2024-01-09 06:00:00,14.48,14.5,17.73,74.72,1.57
2024-01-09 07:00:00,175.1,175.57,20.51,61.71,2.95
2024-01-09 08:00:00,379.42,380.15,23.69,50.76,2.55
2024-01-09 09:00:00,584.62,585.03,27.75,36.67,2.77
2024-01-09 10:00:00,741.1,741.88,31.55,25.46,2.86
2024-01-09 11:00:00,833.17,833.4,33.85,21.0,2.62
2024-01-09 12:00:00,868.35,868.58,35.06,19.25,2.3
2024-01-09 13:00:00,803.8,804.08,35.67,18.03,2.11
2024-01-09 14:00:00,665.67,665.88,35.7,17.53,2.02
2024-01-09 15:00:00,467.92,468.33,35.16,17.77,1.95
2024-01-09 16:00:00,238.43,238.68,33.73,22.2,1.49
2024-01-09 17:00:00,43.38,43.4,29.66,41.01,1.02
2024-01-09 18:00:00,0.0,0.0,27.48,41.08,1.21
2024-01-09 19:00:00,0.0,0.0,26.5,41.68,1.24
2024-01-09 20:00:00,0.0,0.0,25.93,41.02,1.22
2024-01-09 21:00:00,0.0,0.0,25.69,39.31,1.16
2024-01-09 22:00:00,0.0,0.0,25.65,37.04,1.04
2024-01-09 23:00:00,0.0,0.0,25.47,35.54,0.9
2024-01-10 00:00:00,0.0,0.0,24.91,36.07,0.8
2024-01-10 01:00:00,0.0,0.0,24.17,37.31,0.78
2024-01-10 02:00:00,0.0,0.0,22.77,41.79,0.89
2024-01-10 03:00:00,0.0,0.0,20.8,49.39,1.1
2024-01-10 04:00:00,0.0,0.0,18.86,57.04,1.19
2024-01-10 05:00:00,0.0,0.0,17.76,61.01,1.2
2024-01-10 06:00:00,14.15,14.18,17.62,63.17,1.14
2024-01-10 07:00:00,168.57,168.98,20.3,47.81,2.17
2024-01-10 08:00:00,380.73,381.27,22.33,42.53,1.92
2024-01-10 09:00:00,591.3,591.7,26.02,34.04,1.37
2024-01-10 10:00:00,749.17,749.33,29.72,26.35,0.96
2024-01-10 11:00:00,842.28,842.45,33.16,19.69,1.01
2024-01-10 12:00:00,885.78,886.0,34.56,17.73,1.31
2024-01-10 13:00:00,820.85,821.3,35.23,16.9,1.56
2024-01-10 14:00:00,683.3,683.7,35.3,16.66,1.73
2024-01-10 15:00:00,485.3,485.5,34.75,17.17,1.87
2024-01-10 16:00:00,251.85,251.98,33.32,21.87,1.59
2024-01-10 17:00:00,46.92,46.95,29.08,41.52,1.08
2024-01-10 18:00:00,0.0,0.0,26.58,43.46,1.26
2024-01-10 19:00:00,0.0,0.0,25.31,46.4,1.31
2024-01-10 20:00:00,0.0,0.0,24.28,48.97,1.34
2024-01-10 21:00:00,0.0,0.0,23.51,50.97,1.33
2024-01-10 22:00:00,0.0,0.0,22.95,52.38,1.32
2024-01-10 23:00:00,0.0,0.0,22.38,53.79,1.3
2024-01-11 00:00:00,0.0,0.0,21.52,56.42,1.27
2024-01-11 01:00:00,0.0,0.0,20.39,60.31,1.25
2024-01-11 02:00:00,0.0,0.0,19.16,64.79,1.26
2024-01-11 03:00:00,0.0,0.0,18.14,68.53,1.34
2024-01-11 04:00:00,0.0,0.0,17.34,71.3,1.47
2024-01-11 05:00:00,0.0,0.0,16.68,73.29,1.55
2024-01-11 06:00:00,14.32,14.55,16.78,72.45,1.75
2024-01-11 07:00:00,168.68,171.88,19.81,57.75,3.32
2024-01-11 08:00:00,389.3,398.33,23.0,48.65,2.79
2024-01-11 09:00:00,601.85,608.42,27.6,33.35,3.13
2024-01-11 10:00:00,761.25,767.05,31.6,22.86,3.7
2024-01-11 11:00:00,854.3,856.85,34.22,17.84,3.97
2024-01-11 12:00:00,847.58,866.95,35.33,16.73,3.82
2024-01-11 13:00:00,751.78,802.05,35.72,16.25,3.56
2024-01-11 14:00:00,604.0,663.78,35.58,16.14,3.3
2024-01-11 15:00:00,395.92,466.67,34.95,16.66,3.03
2024-01-11 16:00:00,198.65,238.05,33.25,22.52,1.95
2024-01-11 17:00:00,39.17,42.45,28.82,42.2,1.21
2024-01-11 18:00:00,0.0,0.0,26.32,44.28,1.39
2024-01-11 19:00:00,0.0,0.0,25.02,45.43,1.53
2024-01-11 20:00:00,0.0,0.0,23.74,47.04,1.64
2024-01-11 21:00:00,0.0,0.0,22.53,49.81,1.64
2024-01-11 22:00:00,0.0,0.0,21.61,52.74,1.57
2024-01-11 23:00:00,0.0,0.0,20.69,55.66,1.5
2024-01-12 00:00:00,0.0,0.0,19.92,58.91,1.44
2024-01-12 01:00:00,0.0,0.0,19.18,62.45,1.36
2024-01-12 02:00:00,0.0,0.0,18.44,66.06,1.41
2024-01-12 03:00:00,0.0,0.0,17.79,68.82,1.65
2024-01-12 04:00:00,0.0,0.0,17.26,70.55,1.96
2024-01-12 05:00:00,0.0,0.0,16.73,71.5,2.13
2024-01-12 06:00:00,13.73,13.57,16.75,69.47,2.46
2024-01-12 07:00:00,163.8,165.57,19.12,56.88,3.69
2024-01-12 08:00:00,383.6,390.35,22.3,47.14,3.1
2024-01-12 09:00:00,599.78,599.95,27.09,30.05,4.02
2024-01-12 10:00:00,761.42,761.65,31.15,18.46,5.28
2024-01-12 11:00:00,853.15,853.35,33.87,13.78,5.48
2024-01-12 12:00:00,825.58,825.67,35.16,12.82,5.11
2024-01-12 13:00:00,758.58,758.88,35.69,12.6,4.8
2024-01-12 14:00:00,612.85,613.35,35.53,12.83,4.64
2024-01-12 15:00:00,419.92,421.05,34.65,13.9,4.5
2024-01-12 16:00:00,233.88,235.3,32.37,21.13,3.2
2024-01-12 17:00:00,39.35,39.65,27.41,37.53,1.8
2024-01-12 18:00:00,0.0,0.0,24.81,43.14,1.68
2024-01-12 19:00:00,0.0,0.0,23.82,45.54,1.58
2024-01-12 20:00:00,0.0,0.0,23.04,47.38,1.5
2024-01-12 21:00:00,0.0,0.0,22.35,49.0,1.44
2024-01-12 22:00:00,0.0,0.0,21.57,51.27,1.4
2024-01-12 23:00:00,0.0,0.0,20.61,54.9,1.38
2024-01-13 00:00:00,0.0,0.0,19.59,58.88,1.51
2024-01-13 01:00:00,0.0,0.0,18.71,61.75,1.81
2024-01-13 02:00:00,0.0,0.0,17.92,64.03,2.05
2024-01-13 03:00:00,0.0,0.0,17.22,65.4,2.24
2024-01-13 04:00:00,0.0,0.0,16.55,66.42,2.44
2024-01-13 05:00:00,0.0,0.0,15.8,68.32,2.37
2024-01-13 06:00:00,12.8,12.8,15.56,68.18,2.52
2024-01-13 07:00:00,168.8,169.05,17.52,58.11,3.46
2024-01-13 08:00:00,363.88,364.33,20.71,48.31,2.94
2024-01-13 09:00:00,573.6,574.15,25.44,30.12,4.06
2024-01-13 10:00:00,736.25,736.85,29.19,21.34,4.86
2024-01-13 11:00:00,829.78,830.38,32.48,14.78,5.65
2024-01-13 12:00:00,842.8,843.28,34.13,13.02,5.61
2024-01-13 13:00:00,773.4,773.62,34.73,12.63,5.45
2024-01-13 14:00:00,627.28,627.28,34.66,12.87,5.21
2024-01-13 15:00:00,427.8,428.25,33.9,14.29,4.71
2024-01-13 16:00:00,228.4,228.95,31.32,24.47,2.76
2024-01-13 17:00:00,41.2,41.33,26.55,39.83,1.74
2024-01-13 18:00:00,0.0,0.0,24.14,45.15,1.74
2024-01-13 19:00:00,0.0,0.0,23.04,48.02,1.75
2024-01-13 20:00:00,0.0,0.0,22.11,50.37,1.74
2024-01-13 21:00:00,0.0,0.0,21.28,52.44,1.68
2024-01-13 22:00:00,0.0,0.0,20.5,54.81,1.62
2024-01-13 23:00:00,0.0,0.0,19.73,57.75,1.6
2024-01-14 00:00:00,0.0,0.0,18.94,61.42,1.61
2024-01-14 01:00:00,0.0,0.0,18.14,65.45,1.62
2024-01-14 02:00:00,0.0,0.0,17.4,69.36,1.68
2024-01-14 03:00:00,0.0,0.0,16.73,72.71,1.82
2024-01-14 04:00:00,0.0,0.0,16.13,75.06,2.0
2024-01-14 05:00:00,0.0,0.0,15.54,76.46,2.09
2024-01-14 06:00:00,12.4,12.43,15.45,75.07,2.31
2024-01-14 07:00:00,163.88,164.05,17.7,62.45,3.51
2024-01-14 08:00:00,343.55,343.8,20.77,51.49,3.0
2024-01-14 09:00:00,548.0,548.2,25.49,32.66,3.69
2024-01-14 10:00:00,711.92,712.8,29.16,22.8,4.09
2024-01-14 11:00:00,808.72,810.05,32.38,16.08,4.23
2024-01-14 12:00:00,860.72,862.47,34.09,13.53,4.13
2024-01-14 13:00:00,792.72,794.83,34.73,12.73,3.91
2024-01-14 14:00:00,643.88,645.47,34.73,12.63,3.66
2024-01-14 15:00:00,443.35,447.83,34.1,13.46,3.27
2024-01-14 16:00:00,216.77,220.1,32.16,21.55,1.88
2024-01-14 17:00:00,44.1,44.7,27.5,40.49,1.22
2024-01-14 18:00:00,0.0,0.0,25.15,41.66,1.37
2024-01-14 19:00:00,0.0,0.0,23.74,45.05,1.44
2024-01-14 20:00:00,0.0,0.0,22.5,48.41,1.55
2024-01-14 21:00:00,0.0,0.0,21.42,52.28,1.68
2024-01-14 22:00:00,0.0,0.0,20.5,56.3,1.8
2024-01-14 23:00:00,0.0,0.0,19.74,60.04,1.89
2024-01-15 00:00:00,0.0,0.0,19.04,63.47,1.92
2024-01-15 01:00:00,0.0,0.0,18.38,66.49,1.91
2024-01-15 02:00:00,0.0,0.0,17.73,69.25,1.9
2024-01-15 03:00:00,0.0,0.0,17.11,71.78,2.08
2024-01-15 04:00:00,0.0,0.0,16.54,73.7,2.49
2024-01-15 05:00:00,0.0,0.0,15.86,74.91,2.74
2024-01-15 06:00:00,12.7,12.7,15.58,72.57,3.03
2024-01-15 07:00:00,167.18,167.25,17.28,61.08,3.76
2024-01-15 08:00:00,353.85,353.95,20.36,49.41,3.18
2024-01-15 09:00:00,563.42,563.53,25.2,31.14,4.15
2024-01-15 10:00:00,728.88,728.92,29.24,21.23,4.94
2024-01-15 11:00:00,826.7,826.72,32.68,14.92,4.9
2024-01-15 12:00:00,867.28,867.3,34.26,13.79,4.27
2024-01-15 13:00:00,800.83,800.83,34.94,13.69,3.77
2024-01-15 14:00:00,657.67,658.55,34.94,14.02,3.45
2024-01-15 15:00:00,456.55,458.0,34.29,15.09,3.18
2024-01-15 16:00:00,231.77,233.07,32.12,24.0,2.01
2024-01-15 17:00:00,46.67,47.0,27.11,40.32,1.57
2024-01-15 18:00:00,0.0,0.0,24.58,42.32,1.96
2024-01-15 19:00:00,0.0,0.0,23.45,44.14,2.22
2024-01-15 20:00:00,0.0,0.0,22.4,46.55,2.24
2024-01-15 21:00:00,0.0,0.0,21.42,48.98,2.1
2024-01-15 22:00:00,0.0,0.0,20.56,50.91,1.95
2024-01-15 23:00:00,0.0,0.0,19.8,52.59,1.87
2024-01-16 00:00:00,0.0,0.0,19.0,54.6,1.86
2024-01-16 01:00:00,0.0,0.0,18.14,56.98,1.94
2024-01-16 02:00:00,0.0,0.0,17.26,59.4,2.14
2024-01-16 03:00:00,0.0,0.0,16.4,61.46,2.38
2024-01-16 04:00:00,0.0,0.0,15.52,63.33,2.44
2024-01-16 05:00:00,0.0,0.0,14.65,65.1,2.41
2024-01-16 06:00:00,13.12,13.15,14.43,63.96,2.8
2024-01-16 07:00:00,174.68,175.05,16.5,54.1,3.81
2024-01-16 08:00:00,362.62,363.17,20.0,44.89,3.25
2024-01-16 09:00:00,570.7,571.08,25.22,29.17,4.24
2024-01-16 10:00:00,733.97,734.17,29.57,18.9,5.3
2024-01-16 11:00:00,833.38,833.47,32.81,13.47,5.21
2024-01-16 12:00:00,875.78,875.83,34.38,12.27,4.56
2024-01-16 13:00:00,807.12,807.12,34.92,12.01,4.17
2024-01-16 14:00:00,662.12,662.25,34.76,12.16,4.03
2024-01-16 15:00:00,458.05,458.3,34.1,12.94,3.97
2024-01-16 16:00:00,253.05,253.3,31.99,19.15,2.96
2024-01-16 17:00:00,48.95,49.03,26.69,35.75,1.83
2024-01-16 18:00:00,0.0,0.0,23.84,40.31,1.93
2024-01-16 19:00:00,0.0,0.0,22.71,42.22,1.92
2024-01-16 20:00:00,0.0,0.0,21.77,44.06,1.78
2024-01-16 21:00:00,0.0,0.0,21.02,45.44,1.66
2024-01-16 22:00:00,0.0,0.0,20.28,46.94,1.62
2024-01-16 23:00:00,0.0,0.0,19.4,48.93,1.63
2024-01-17 00:00:00,0.0,0.0,18.46,50.75,1.81
2024-01-17 01:00:00,0.0,0.0,17.59,52.0,2.17
2024-01-17 02:00:00,0.0,0.0,16.67,53.52,2.48
2024-01-17 03:00:00,0.0,0.0,15.74,54.93,2.62
2024-01-17 04:00:00,0.0,0.0,14.9,55.92,2.66
2024-01-17 05:00:00,0.0,0.0,14.17,56.87,2.7
2024-01-17 06:00:00,11.88,11.88,14.04,55.59,3.09
2024-01-17 07:00:00,168.88,168.93,16.12,47.0,4.08
2024-01-17 08:00:00,375.62,375.7,19.54,39.86,3.48
2024-01-17 09:00:00,544.83,544.92,24.95,28.02,4.06
2024-01-17 10:00:00,714.62,714.72,30.0,16.0,5.96
2024-01-17 11:00:00,818.2,818.25,32.81,12.44,5.43
2024-01-17 12:00:00,911.05,911.05,34.16,11.61,4.6
2024-01-17 13:00:00,844.97,845.0,34.77,11.39,4.09
2024-01-17 14:00:00,701.92,702.0,34.71,11.59,3.82
2024-01-17 15:00:00,496.6,496.73,34.01,12.5,3.59
2024-01-17 16:00:00,258.02,258.17,31.92,19.85,2.43
2024-01-17 17:00:00,53.85,53.9,26.63,37.49,1.56
2024-01-17 18:00:00,0.0,0.0,23.86,40.7,1.72
2024-01-17 19:00:00,0.0,0.0,22.67,42.79,1.8
2024-01-17 20:00:00,0.0,0.0,21.66,44.92,1.82
2024-01-17 21:00:00,0.0,0.0,20.77,46.99,1.78
2024-01-17 22:00:00,0.0,0.0,19.95,49.29,1.73
2024-01-17 23:00:00,0.0,0.0,19.13,52.06,1.67
2024-01-18 00:00:00,0.0,0.0,18.27,55.45,1.62
2024-01-18 01:00:00,0.0,0.0,17.37,59.7,1.58
2024-01-18 02:00:00,0.0,0.0,16.51,64.3,1.53
2024-01-18 03:00:00,0.0,0.0,15.75,68.39,1.55
2024-01-18 04:00:00,0.0,0.0,15.1,71.79,1.58
2024-01-18 05:00:00,0.0,0.0,14.54,74.27,1.61
2024-01-18 06:00:00,13.2,13.2,14.69,73.88,1.78
2024-01-18 07:00:00,173.65,173.88,17.49,60.71,3.18
2024-01-18 08:00:00,378.02,378.35,20.66,51.14,2.6
2024-01-18 09:00:00,592.08,592.28,25.34,35.38,2.95
2024-01-18 10:00:00,759.78,760.2,29.61,24.56,3.07
2024-01-18 11:00:00,859.53,859.83,32.75,18.41,3.05
2024-01-18 12:00:00,869.42,869.67,34.02,16.62,2.7
